image_name,image_path,mask_path,has_pneumo,mask_coverage
1644_train_1_.png,data_full/png_images/1644_train_1_.png,data_full/png_masks/1644_train_1_.png,1,0.008977890014648438
1749_train_1_.png,data_full/png_images/1749_train_1_.png,data_full/png_masks/1749_train_1_.png,1,0.0064411163330078125
371_train_1_.png,data_full/png_images/371_train_1_.png,data_full/png_masks/371_train_1_.png,1,0.02136707305908203
690_train_1_.png,data_full/png_images/690_train_1_.png,data_full/png_masks/690_train_1_.png,1,0.01575183868408203
2142_train_1_.png,data_full/png_images/2142_train_1_.png,data_full/png_masks/2142_train_1_.png,1,0.007094383239746094
2244_train_1_.png,data_full/png_images/2244_train_1_.png,data_full/png_masks/2244_train_1_.png,1,0.034918785095214844
801_train_1_.png,data_full/png_images/801_train_1_.png,data_full/png_masks/801_train_1_.png,1,0.021884918212890625
2154_train_1_.png,data_full/png_images/2154_train_1_.png,data_full/png_masks/2154_train_1_.png,1,0.019287109375
645_train_1_.png,data_full/png_images/645_train_1_.png,data_full/png_masks/645_train_1_.png,1,0.046669960021972656
2272_train_1_.png,data_full/png_images/2272_train_1_.png,data_full/png_masks/2272_train_1_.png,1,0.07685375213623047
2164_train_1_.png,data_full/png_images/2164_train_1_.png,data_full/png_masks/2164_train_1_.png,1,0.014729499816894531
1798_train_1_.png,data_full/png_images/1798_train_1_.png,data_full/png_masks/1798_train_1_.png,1,0.005539894104003906
2036_train_1_.png,data_full/png_images/2036_train_1_.png,data_full/png_masks/2036_train_1_.png,1,0.018993377685546875
2176_train_1_.png,data_full/png_images/2176_train_1_.png,data_full/png_masks/2176_train_1_.png,1,0.01729583740234375
581_train_1_.png,data_full/png_images/581_train_1_.png,data_full/png_masks/581_train_1_.png,1,0.04182147979736328
587_train_1_.png,data_full/png_images/587_train_1_.png,data_full/png_masks/587_train_1_.png,1,0.029247283935546875
4_train_1_.png,data_full/png_images/4_train_1_.png,data_full/png_masks/4_train_1_.png,1,0.027731895446777344
19_train_1_.png,data_full/png_images/19_train_1_.png,data_full/png_masks/19_train_1_.png,1,0.0050487518310546875
1319_train_1_.png,data_full/png_images/1319_train_1_.png,data_full/png_masks/1319_train_1_.png,1,0.011548042297363281
473_train_1_.png,data_full/png_images/473_train_1_.png,data_full/png_masks/473_train_1_.png,1,0.015041351318359375
2998_train_1_.png,data_full/png_images/2998_train_1_.png,data_full/png_masks/2998_train_1_.png,1,0.02289104461669922
2202_train_1_.png,data_full/png_images/2202_train_1_.png,data_full/png_masks/2202_train_1_.png,1,0.01878833770751953
2931_train_1_.png,data_full/png_images/2931_train_1_.png,data_full/png_masks/2931_train_1_.png,1,0.008831024169921875
1160_train_1_.png,data_full/png_images/1160_train_1_.png,data_full/png_masks/1160_train_1_.png,1,0.04799079895019531
2046_train_1_.png,data_full/png_images/2046_train_1_.png,data_full/png_masks/2046_train_1_.png,1,0.014616966247558594
421_train_1_.png,data_full/png_images/421_train_1_.png,data_full/png_masks/421_train_1_.png,1,0.009904861450195312
2175_train_1_.png,data_full/png_images/2175_train_1_.png,data_full/png_masks/2175_train_1_.png,1,0.04281044006347656
1141_train_1_.png,data_full/png_images/1141_train_1_.png,data_full/png_masks/1141_train_1_.png,1,0.0766143798828125
1320_train_1_.png,data_full/png_images/1320_train_1_.png,data_full/png_masks/1320_train_1_.png,1,0.011904716491699219
777_train_1_.png,data_full/png_images/777_train_1_.png,data_full/png_masks/777_train_1_.png,1,0.006609916687011719
2038_train_1_.png,data_full/png_images/2038_train_1_.png,data_full/png_masks/2038_train_1_.png,1,0.021294593811035156
1339_train_1_.png,data_full/png_images/1339_train_1_.png,data_full/png_masks/1339_train_1_.png,1,0.025964736938476562
1508_train_1_.png,data_full/png_images/1508_train_1_.png,data_full/png_masks/1508_train_1_.png,1,0.0074672698974609375
1981_train_1_.png,data_full/png_images/1981_train_1_.png,data_full/png_masks/1981_train_1_.png,1,0.010904312133789062
2363_train_1_.png,data_full/png_images/2363_train_1_.png,data_full/png_masks/2363_train_1_.png,1,0.0057201385498046875
655_train_1_.png,data_full/png_images/655_train_1_.png,data_full/png_masks/655_train_1_.png,1,0.008944511413574219
1391_train_1_.png,data_full/png_images/1391_train_1_.png,data_full/png_masks/1391_train_1_.png,1,0.008653640747070312
1504_train_1_.png,data_full/png_images/1504_train_1_.png,data_full/png_masks/1504_train_1_.png,1,0.015634536743164062
2702_train_1_.png,data_full/png_images/2702_train_1_.png,data_full/png_masks/2702_train_1_.png,1,0.05373668670654297
578_train_1_.png,data_full/png_images/578_train_1_.png,data_full/png_masks/578_train_1_.png,1,0.021696090698242188
549_train_1_.png,data_full/png_images/549_train_1_.png,data_full/png_masks/549_train_1_.png,1,0.011760711669921875
1601_train_1_.png,data_full/png_images/1601_train_1_.png,data_full/png_masks/1601_train_1_.png,1,0.016529083251953125
53_train_1_.png,data_full/png_images/53_train_1_.png,data_full/png_masks/53_train_1_.png,1,0.016829490661621094
616_train_1_.png,data_full/png_images/616_train_1_.png,data_full/png_masks/616_train_1_.png,1,0.007955551147460938
2473_train_1_.png,data_full/png_images/2473_train_1_.png,data_full/png_masks/2473_train_1_.png,1,0.018907546997070312
2417_train_1_.png,data_full/png_images/2417_train_1_.png,data_full/png_masks/2417_train_1_.png,1,0.031991004943847656
216_train_1_.png,data_full/png_images/216_train_1_.png,data_full/png_masks/216_train_1_.png,1,0.027713775634765625
121_train_1_.png,data_full/png_images/121_train_1_.png,data_full/png_masks/121_train_1_.png,1,0.014677047729492188
1007_train_1_.png,data_full/png_images/1007_train_1_.png,data_full/png_masks/1007_train_1_.png,1,0.015569686889648438
418_train_1_.png,data_full/png_images/418_train_1_.png,data_full/png_masks/418_train_1_.png,1,0.030338287353515625
238_train_1_.png,data_full/png_images/238_train_1_.png,data_full/png_masks/238_train_1_.png,1,0.0053844451904296875
1470_train_1_.png,data_full/png_images/1470_train_1_.png,data_full/png_masks/1470_train_1_.png,1,0.009913444519042969
1590_train_1_.png,data_full/png_images/1590_train_1_.png,data_full/png_masks/1590_train_1_.png,1,0.009043693542480469
155_train_1_.png,data_full/png_images/155_train_1_.png,data_full/png_masks/155_train_1_.png,1,0.01067352294921875
1423_train_1_.png,data_full/png_images/1423_train_1_.png,data_full/png_masks/1423_train_1_.png,1,0.006009101867675781
716_train_1_.png,data_full/png_images/716_train_1_.png,data_full/png_masks/716_train_1_.png,1,0.013553619384765625
927_train_1_.png,data_full/png_images/927_train_1_.png,data_full/png_masks/927_train_1_.png,1,0.014945030212402344
857_train_1_.png,data_full/png_images/857_train_1_.png,data_full/png_masks/857_train_1_.png,1,0.015604972839355469
1821_train_1_.png,data_full/png_images/1821_train_1_.png,data_full/png_masks/1821_train_1_.png,1,0.0077114105224609375
949_train_1_.png,data_full/png_images/949_train_1_.png,data_full/png_masks/949_train_1_.png,1,0.05803394317626953
615_train_1_.png,data_full/png_images/615_train_1_.png,data_full/png_masks/615_train_1_.png,1,0.024849891662597656
1569_train_1_.png,data_full/png_images/1569_train_1_.png,data_full/png_masks/1569_train_1_.png,1,0.0068206787109375
1809_train_1_.png,data_full/png_images/1809_train_1_.png,data_full/png_masks/1809_train_1_.png,1,0.031525611877441406
1123_train_1_.png,data_full/png_images/1123_train_1_.png,data_full/png_masks/1123_train_1_.png,1,0.009047508239746094
1571_train_1_.png,data_full/png_images/1571_train_1_.png,data_full/png_masks/1571_train_1_.png,1,0.011365890502929688
951_train_1_.png,data_full/png_images/951_train_1_.png,data_full/png_masks/951_train_1_.png,1,0.0055751800537109375
1467_train_1_.png,data_full/png_images/1467_train_1_.png,data_full/png_masks/1467_train_1_.png,1,0.012142181396484375
1422_train_1_.png,data_full/png_images/1422_train_1_.png,data_full/png_masks/1422_train_1_.png,1,0.01834392547607422
898_train_1_.png,data_full/png_images/898_train_1_.png,data_full/png_masks/898_train_1_.png,1,0.012241363525390625
128_train_1_.png,data_full/png_images/128_train_1_.png,data_full/png_masks/128_train_1_.png,1,0.0945272445678711
1984_train_1_.png,data_full/png_images/1984_train_1_.png,data_full/png_masks/1984_train_1_.png,1,0.006207466125488281
191_train_1_.png,data_full/png_images/191_train_1_.png,data_full/png_masks/191_train_1_.png,1,0.013275146484375
1643_train_1_.png,data_full/png_images/1643_train_1_.png,data_full/png_masks/1643_train_1_.png,1,0.010223388671875
573_train_1_.png,data_full/png_images/573_train_1_.png,data_full/png_masks/573_train_1_.png,1,0.07744979858398438
1823_train_1_.png,data_full/png_images/1823_train_1_.png,data_full/png_masks/1823_train_1_.png,1,0.008646965026855469
559_train_1_.png,data_full/png_images/559_train_1_.png,data_full/png_masks/559_train_1_.png,1,0.007636070251464844
637_train_1_.png,data_full/png_images/637_train_1_.png,data_full/png_masks/637_train_1_.png,1,0.0064945220947265625
1359_train_1_.png,data_full/png_images/1359_train_1_.png,data_full/png_masks/1359_train_1_.png,1,0.01767444610595703
693_train_1_.png,data_full/png_images/693_train_1_.png,data_full/png_masks/693_train_1_.png,1,0.02942943572998047
369_train_1_.png,data_full/png_images/369_train_1_.png,data_full/png_masks/369_train_1_.png,1,0.02875518798828125
1166_train_1_.png,data_full/png_images/1166_train_1_.png,data_full/png_masks/1166_train_1_.png,1,0.008450508117675781
1295_train_1_.png,data_full/png_images/1295_train_1_.png,data_full/png_masks/1295_train_1_.png,1,0.027306556701660156
224_train_1_.png,data_full/png_images/224_train_1_.png,data_full/png_masks/224_train_1_.png,1,0.016597747802734375
2229_train_1_.png,data_full/png_images/2229_train_1_.png,data_full/png_masks/2229_train_1_.png,1,0.11175155639648438
1350_train_1_.png,data_full/png_images/1350_train_1_.png,data_full/png_masks/1350_train_1_.png,1,0.04049491882324219
1139_train_1_.png,data_full/png_images/1139_train_1_.png,data_full/png_masks/1139_train_1_.png,1,0.009530067443847656
1961_train_1_.png,data_full/png_images/1961_train_1_.png,data_full/png_masks/1961_train_1_.png,1,0.011534690856933594
745_train_1_.png,data_full/png_images/745_train_1_.png,data_full/png_masks/745_train_1_.png,1,0.0064105987548828125
1005_train_1_.png,data_full/png_images/1005_train_1_.png,data_full/png_masks/1005_train_1_.png,1,0.006693840026855469
519_train_1_.png,data_full/png_images/519_train_1_.png,data_full/png_masks/519_train_1_.png,1,0.009255409240722656
896_train_1_.png,data_full/png_images/896_train_1_.png,data_full/png_masks/896_train_1_.png,1,0.05311012268066406
1187_train_1_.png,data_full/png_images/1187_train_1_.png,data_full/png_masks/1187_train_1_.png,1,0.010234832763671875
1247_train_1_.png,data_full/png_images/1247_train_1_.png,data_full/png_masks/1247_train_1_.png,1,0.01593494415283203
2022_train_1_.png,data_full/png_images/2022_train_1_.png,data_full/png_masks/2022_train_1_.png,1,0.023499488830566406
278_train_1_.png,data_full/png_images/278_train_1_.png,data_full/png_masks/278_train_1_.png,1,0.005962371826171875
1348_train_1_.png,data_full/png_images/1348_train_1_.png,data_full/png_masks/1348_train_1_.png,1,0.010725975036621094
804_train_1_.png,data_full/png_images/804_train_1_.png,data_full/png_masks/804_train_1_.png,1,0.006892204284667969
2846_train_1_.png,data_full/png_images/2846_train_1_.png,data_full/png_masks/2846_train_1_.png,1,0.00658416748046875
710_train_1_.png,data_full/png_images/710_train_1_.png,data_full/png_masks/710_train_1_.png,1,0.013512611389160156
1502_train_1_.png,data_full/png_images/1502_train_1_.png,data_full/png_masks/1502_train_1_.png,1,0.019356727600097656
2321_train_1_.png,data_full/png_images/2321_train_1_.png,data_full/png_masks/2321_train_1_.png,1,0.042939186096191406
59_train_1_.png,data_full/png_images/59_train_1_.png,data_full/png_masks/59_train_1_.png,1,0.00926971435546875
332_train_1_.png,data_full/png_images/332_train_1_.png,data_full/png_masks/332_train_1_.png,1,0.007483482360839844
488_train_1_.png,data_full/png_images/488_train_1_.png,data_full/png_masks/488_train_1_.png,1,0.01591968536376953
613_train_1_.png,data_full/png_images/613_train_1_.png,data_full/png_masks/613_train_1_.png,1,0.031775474548339844
2532_train_1_.png,data_full/png_images/2532_train_1_.png,data_full/png_masks/2532_train_1_.png,1,0.008925437927246094
753_train_1_.png,data_full/png_images/753_train_1_.png,data_full/png_masks/753_train_1_.png,1,0.009474754333496094
1131_train_1_.png,data_full/png_images/1131_train_1_.png,data_full/png_masks/1131_train_1_.png,1,0.008596420288085938
2364_train_1_.png,data_full/png_images/2364_train_1_.png,data_full/png_masks/2364_train_1_.png,1,0.0068035125732421875
1787_train_1_.png,data_full/png_images/1787_train_1_.png,data_full/png_masks/1787_train_1_.png,1,0.0055332183837890625
2193_train_1_.png,data_full/png_images/2193_train_1_.png,data_full/png_masks/2193_train_1_.png,1,0.009561538696289062
1299_train_1_.png,data_full/png_images/1299_train_1_.png,data_full/png_masks/1299_train_1_.png,1,0.00769805908203125
2132_train_1_.png,data_full/png_images/2132_train_1_.png,data_full/png_masks/2132_train_1_.png,1,0.00534820556640625
1303_train_1_.png,data_full/png_images/1303_train_1_.png,data_full/png_masks/1303_train_1_.png,1,0.028936386108398438
139_train_1_.png,data_full/png_images/139_train_1_.png,data_full/png_masks/139_train_1_.png,1,0.02054309844970703
966_train_1_.png,data_full/png_images/966_train_1_.png,data_full/png_masks/966_train_1_.png,1,0.03198528289794922
2273_train_1_.png,data_full/png_images/2273_train_1_.png,data_full/png_masks/2273_train_1_.png,1,0.025928497314453125
858_train_1_.png,data_full/png_images/858_train_1_.png,data_full/png_masks/858_train_1_.png,1,0.007381439208984375
501_train_1_.png,data_full/png_images/501_train_1_.png,data_full/png_masks/501_train_1_.png,1,0.02302074432373047
1856_train_1_.png,data_full/png_images/1856_train_1_.png,data_full/png_masks/1856_train_1_.png,1,0.047644615173339844
619_train_1_.png,data_full/png_images/619_train_1_.png,data_full/png_masks/619_train_1_.png,1,0.04069042205810547
1825_train_1_.png,data_full/png_images/1825_train_1_.png,data_full/png_masks/1825_train_1_.png,1,0.021572113037109375
428_train_1_.png,data_full/png_images/428_train_1_.png,data_full/png_masks/428_train_1_.png,1,0.013530731201171875
457_train_1_.png,data_full/png_images/457_train_1_.png,data_full/png_masks/457_train_1_.png,1,0.011971473693847656
2024_train_1_.png,data_full/png_images/2024_train_1_.png,data_full/png_masks/2024_train_1_.png,1,0.017439842224121094
1565_train_1_.png,data_full/png_images/1565_train_1_.png,data_full/png_masks/1565_train_1_.png,1,0.0058460235595703125
608_train_1_.png,data_full/png_images/608_train_1_.png,data_full/png_masks/608_train_1_.png,1,0.00865936279296875
732_train_1_.png,data_full/png_images/732_train_1_.png,data_full/png_masks/732_train_1_.png,1,0.009502410888671875
2122_train_1_.png,data_full/png_images/2122_train_1_.png,data_full/png_masks/2122_train_1_.png,1,0.02583026885986328
2627_train_1_.png,data_full/png_images/2627_train_1_.png,data_full/png_masks/2627_train_1_.png,1,0.010959625244140625
490_train_1_.png,data_full/png_images/490_train_1_.png,data_full/png_masks/490_train_1_.png,1,0.008563041687011719
1491_train_1_.png,data_full/png_images/1491_train_1_.png,data_full/png_masks/1491_train_1_.png,1,0.005863189697265625
2224_train_1_.png,data_full/png_images/2224_train_1_.png,data_full/png_masks/2224_train_1_.png,1,0.02388763427734375
154_train_1_.png,data_full/png_images/154_train_1_.png,data_full/png_masks/154_train_1_.png,1,0.02319622039794922
195_train_1_.png,data_full/png_images/195_train_1_.png,data_full/png_masks/195_train_1_.png,1,0.014142036437988281
69_train_1_.png,data_full/png_images/69_train_1_.png,data_full/png_masks/69_train_1_.png,1,0.0067272186279296875
1657_train_1_.png,data_full/png_images/1657_train_1_.png,data_full/png_masks/1657_train_1_.png,1,0.0074863433837890625
516_train_1_.png,data_full/png_images/516_train_1_.png,data_full/png_masks/516_train_1_.png,1,0.029471397399902344
402_train_1_.png,data_full/png_images/402_train_1_.png,data_full/png_masks/402_train_1_.png,1,0.005785942077636719
977_train_1_.png,data_full/png_images/977_train_1_.png,data_full/png_masks/977_train_1_.png,1,0.005314826965332031
1568_train_1_.png,data_full/png_images/1568_train_1_.png,data_full/png_masks/1568_train_1_.png,1,0.011976242065429688
952_train_1_.png,data_full/png_images/952_train_1_.png,data_full/png_masks/952_train_1_.png,1,0.006313323974609375
163_train_1_.png,data_full/png_images/163_train_1_.png,data_full/png_masks/163_train_1_.png,1,0.005208015441894531
175_train_1_.png,data_full/png_images/175_train_1_.png,data_full/png_masks/175_train_1_.png,1,0.008011817932128906
869_train_1_.png,data_full/png_images/869_train_1_.png,data_full/png_masks/869_train_1_.png,1,0.0075626373291015625
173_train_1_.png,data_full/png_images/173_train_1_.png,data_full/png_masks/173_train_1_.png,1,0.011142730712890625
2493_train_1_.png,data_full/png_images/2493_train_1_.png,data_full/png_masks/2493_train_1_.png,1,0.03134632110595703
2504_train_1_.png,data_full/png_images/2504_train_1_.png,data_full/png_masks/2504_train_1_.png,1,0.0056705474853515625
1834_train_1_.png,data_full/png_images/1834_train_1_.png,data_full/png_masks/1834_train_1_.png,1,0.006936073303222656
1400_train_1_.png,data_full/png_images/1400_train_1_.png,data_full/png_masks/1400_train_1_.png,1,0.02059173583984375
934_train_1_.png,data_full/png_images/934_train_1_.png,data_full/png_masks/934_train_1_.png,1,0.019277572631835938
917_train_1_.png,data_full/png_images/917_train_1_.png,data_full/png_masks/917_train_1_.png,1,0.02026653289794922
1966_train_1_.png,data_full/png_images/1966_train_1_.png,data_full/png_masks/1966_train_1_.png,1,0.021471023559570312
702_train_1_.png,data_full/png_images/702_train_1_.png,data_full/png_masks/702_train_1_.png,1,0.006770133972167969
1149_train_1_.png,data_full/png_images/1149_train_1_.png,data_full/png_masks/1149_train_1_.png,1,0.0053310394287109375
18_train_1_.png,data_full/png_images/18_train_1_.png,data_full/png_masks/18_train_1_.png,1,0.009821891784667969
617_train_1_.png,data_full/png_images/617_train_1_.png,data_full/png_masks/617_train_1_.png,1,0.022342681884765625
1411_train_1_.png,data_full/png_images/1411_train_1_.png,data_full/png_masks/1411_train_1_.png,1,0.02960205078125
213_train_1_.png,data_full/png_images/213_train_1_.png,data_full/png_masks/213_train_1_.png,1,0.03174018859863281
198_train_1_.png,data_full/png_images/198_train_1_.png,data_full/png_masks/198_train_1_.png,1,0.0327606201171875
779_train_1_.png,data_full/png_images/779_train_1_.png,data_full/png_masks/779_train_1_.png,1,0.007708549499511719
2941_train_1_.png,data_full/png_images/2941_train_1_.png,data_full/png_masks/2941_train_1_.png,1,0.03172016143798828
621_train_1_.png,data_full/png_images/621_train_1_.png,data_full/png_masks/621_train_1_.png,1,0.007855415344238281
1377_train_1_.png,data_full/png_images/1377_train_1_.png,data_full/png_masks/1377_train_1_.png,1,0.010334968566894531
2645_train_1_.png,data_full/png_images/2645_train_1_.png,data_full/png_masks/2645_train_1_.png,1,0.043964385986328125
131_train_1_.png,data_full/png_images/131_train_1_.png,data_full/png_masks/131_train_1_.png,1,0.04374504089355469
562_train_1_.png,data_full/png_images/562_train_1_.png,data_full/png_masks/562_train_1_.png,1,0.013116836547851562
1876_train_1_.png,data_full/png_images/1876_train_1_.png,data_full/png_masks/1876_train_1_.png,1,0.005908966064453125
531_train_1_.png,data_full/png_images/531_train_1_.png,data_full/png_masks/531_train_1_.png,1,0.01860809326171875
1794_train_1_.png,data_full/png_images/1794_train_1_.png,data_full/png_masks/1794_train_1_.png,1,0.02019214630126953
460_train_1_.png,data_full/png_images/460_train_1_.png,data_full/png_masks/460_train_1_.png,1,0.018441200256347656
923_train_1_.png,data_full/png_images/923_train_1_.png,data_full/png_masks/923_train_1_.png,1,0.019155502319335938
297_train_1_.png,data_full/png_images/297_train_1_.png,data_full/png_masks/297_train_1_.png,1,0.008624076843261719
2509_train_1_.png,data_full/png_images/2509_train_1_.png,data_full/png_masks/2509_train_1_.png,1,0.008344650268554688
2849_train_1_.png,data_full/png_images/2849_train_1_.png,data_full/png_masks/2849_train_1_.png,1,0.01573467254638672
1873_train_1_.png,data_full/png_images/1873_train_1_.png,data_full/png_masks/1873_train_1_.png,1,0.009387969970703125
234_train_1_.png,data_full/png_images/234_train_1_.png,data_full/png_masks/234_train_1_.png,1,0.02141571044921875
1513_train_1_.png,data_full/png_images/1513_train_1_.png,data_full/png_masks/1513_train_1_.png,1,0.046004295349121094
1116_train_1_.png,data_full/png_images/1116_train_1_.png,data_full/png_masks/1116_train_1_.png,1,0.018365859985351562
495_train_1_.png,data_full/png_images/495_train_1_.png,data_full/png_masks/495_train_1_.png,1,0.02876567840576172
1025_train_1_.png,data_full/png_images/1025_train_1_.png,data_full/png_masks/1025_train_1_.png,1,0.03296375274658203
572_train_1_.png,data_full/png_images/572_train_1_.png,data_full/png_masks/572_train_1_.png,1,0.016333580017089844
2114_train_1_.png,data_full/png_images/2114_train_1_.png,data_full/png_masks/2114_train_1_.png,1,0.010885238647460938
26_train_1_.png,data_full/png_images/26_train_1_.png,data_full/png_masks/26_train_1_.png,1,0.005858421325683594
1000_train_1_.png,data_full/png_images/1000_train_1_.png,data_full/png_masks/1000_train_1_.png,1,0.010839462280273438
391_train_1_.png,data_full/png_images/391_train_1_.png,data_full/png_masks/391_train_1_.png,1,0.008264541625976562
1674_train_1_.png,data_full/png_images/1674_train_1_.png,data_full/png_masks/1674_train_1_.png,1,0.010020256042480469
752_train_1_.png,data_full/png_images/752_train_1_.png,data_full/png_masks/752_train_1_.png,1,0.012717247009277344
170_train_1_.png,data_full/png_images/170_train_1_.png,data_full/png_masks/170_train_1_.png,1,0.01994800567626953
802_train_1_.png,data_full/png_images/802_train_1_.png,data_full/png_masks/802_train_1_.png,1,0.010569572448730469
1134_train_1_.png,data_full/png_images/1134_train_1_.png,data_full/png_masks/1134_train_1_.png,1,0.01950550079345703
1327_train_1_.png,data_full/png_images/1327_train_1_.png,data_full/png_masks/1327_train_1_.png,1,0.005089759826660156
1736_train_1_.png,data_full/png_images/1736_train_1_.png,data_full/png_masks/1736_train_1_.png,1,0.01954174041748047
2703_train_1_.png,data_full/png_images/2703_train_1_.png,data_full/png_masks/2703_train_1_.png,1,0.007877349853515625
463_train_1_.png,data_full/png_images/463_train_1_.png,data_full/png_masks/463_train_1_.png,1,0.013317108154296875
1690_train_1_.png,data_full/png_images/1690_train_1_.png,data_full/png_masks/1690_train_1_.png,1,0.03928947448730469
411_train_1_.png,data_full/png_images/411_train_1_.png,data_full/png_masks/411_train_1_.png,1,0.0061187744140625
1991_train_1_.png,data_full/png_images/1991_train_1_.png,data_full/png_masks/1991_train_1_.png,1,0.03274726867675781
296_train_1_.png,data_full/png_images/296_train_1_.png,data_full/png_masks/296_train_1_.png,1,0.011792182922363281
2138_train_1_.png,data_full/png_images/2138_train_1_.png,data_full/png_masks/2138_train_1_.png,1,0.07323169708251953
2196_train_1_.png,data_full/png_images/2196_train_1_.png,data_full/png_masks/2196_train_1_.png,1,0.025875091552734375
